x1,x2,th,v,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
-1.0028310834045,-1.47510019289084,3.32831118257517,0.121560097055537,24.5497703788931,1.60882276026805,24.5497703788931,1.60882275960278,24.5497710653057,1.60882278317314,1.09456316972482e-08,0.1,1e-08
-0.358468307857481,1.52939044735901,2.86018518469607,0.500116890912678,-7.16970918185541,1.10436445543693,-7.16970918185541,1.10436445269989,-7.16970961831191,1.10436431947004,1.09456316972482e-08,0.1,1e-08
1.02220455417219,1.31420563386017,2.60363082994446,0.550561288691255,-5.78037255853725,0.314982203272363,-5.78037255853725,0.314982200259245,-5.78037310351518,0.314982027158225,1.09456316972482e-08,0.1,1e-08
-1.08480733803351,0.608263278741111,3.98543121917376,0.850601890923705,-2.61446881598627,1.3623700986664,-2.61446881598627,1.36237009401121,-2.61446913113138,1.36236998884096,1.09456316972482e-08,0.1,1e-08
-1.69208036068483,-0.166344672831209,4.12580094669296,0.775773292108574,-2.25130418260656,1.16185340018622,-2.25130418260656,1.16185339594055,-2.25130424550394,1.16185360330277,1.09456316972482e-08,0.1,1e-08
-0.840994188344928,1.73182416856831,2.84348222497934,0.817387206849897,-0.673124027269575,0.268702828983833,-0.673124027269573,0.268702824510428,-0.673124855512681,0.268702849652021,1.09456316972482e-08,0.1,1e-08
-1.35511485098398,1.32298621888222,2.32961814330843,0.881110854601637,0.21510107045553,2.88440465928699,0.215101070455532,2.88440465446483,0.215100222170128,2.88440522311505,1.09456316972482e-08,0.1,1e-08
1.71879060937029,-0.00273940767502046,2.56047619040552,0.528463828443453,-1.26428720168967,-1.01726935483892,-1.26428720168967,-1.01726935773111,-1.26428662475234,-1.01726933583405,1.09456316972482e-08,0.1,1e-08
1.23248151825767,0.807493417817245,3.49903750716381,0.802227118165454,0.325164789493855,-3.02778861740362,0.325164789493852,-3.02778862179406,0.325164485024017,-3.02778855895172,1.09456316972482e-08,0.1,1e-08
0.533615026041694,0.267719808718738,2.45658590547427,0.161229784964895,-1.98350942256657,-0.318732591541538,-1.98350942256658,-0.318732592423918,-1.98350927951999,-0.318732651732784,1.09456316972482e-08,0.1,1e-08
1.48584236075087,0.351768953553058,3.72827937035998,0.500091780475485,3.75170397146684,-2.9045559151604,3.75170397146684,-2.90455591789731,3.75170344118235,-2.90455594035974,1.09456316972482e-08,0.1,1e-08
1.21468830759646,-0.676095722250115,4.02758511614761,0.127119407382677,20.5091935489883,-1.47883090017748,20.5091935489884,-1.47883090087318,20.5091935404388,-1.47883093786119,1.09456316972482e-08,0.1,1e-08
-1.25371976445586,-0.151661581500413,4.11266211598812,0.923783558786735,-3.16660352617903,2.00848808182552,-3.16660352617903,2.00848807676983,-3.16660363847991,2.00848800528923,1.09456316972482e-08,0.1,1e-08
1.57023599395991,-1.68751427684102,2.11392639643434,0.962572403757629,0.776566328874081,5.25097433977514,0.776566328874086,5.25097433450716,0.776567221353279,5.25097542817858,1.09456316972482e-08,0.1,1e-08
0.157368967662603,-0.57060523334163,4.10114849281137,0.175545154259347,1.86934932853391,0.292676910151391,1.86934932853391,0.292676909190666,1.8693493990852,0.292676831851581,1.09456316972482e-08,0.1,1e-08
1.22976062065625,0.783314061448608,3.64465466863704,0.579363979966985,1.3093180854719,-2.93748221473787,1.30931808547189,-2.93748221790862,1.3093177240717,-2.93748218975813,1.09456316972482e-08,0.1,1e-08
1.58436519969397,1.81286412202475,2.27042949720151,0.392625645703182,25.1998701539607,-2.90241196809344,25.1998701539607,-2.9024119702422,25.1998682844387,-2.90241192736009,1.09456316972482e-08,0.1,1e-08
-0.727986100112544,1.85225645105208,2.96407270651881,0.40828085619659,7.33105319571962,-0.700495690133016,7.33105319571963,-0.700495692367456,7.33105253678413,-0.700495688611485,1.09456316972482e-08,0.1,1e-08
-1.55979230188929,0.222891476499567,3.56056691580504,0.505630055237936,-3.011050369373,3.39412089855545,-3.011050369373,3.39412089578823,-3.01105062346124,3.3941209805927,1.09456316972482e-08,0.1,1e-08
-1.08825934983223,0.426489007238328,4.09807251275312,0.212559368729096,-10.509837162131,1.37756318334355,-10.509837162131,1.37756318218025,-10.5098374173273,1.37756314028584,1.09456316972482e-08,0.1,1e-08
-0.291568845494975,-1.25711525799613,2.43817203327289,0.262693178905521,10.1250849566666,-2.22903271513517,10.1250849566666,-2.22903271657285,10.1250851963532,-2.22903261455259,1.09456316972482e-08,0.1,1e-08
1.27205906368997,0.781232432374123,2.36191906247362,0.61963179411515,-4.31248789979622,-1.69431152039459,-4.31248789979622,-1.69431152378572,-4.31248795097643,-1.69431165281102,1.09456316972482e-08,0.1,1e-08
1.44292233302537,-1.71736482930246,3.08367645737473,0.116880318493739,-26.1946872754177,2.12866155658785,-26.1946872754176,2.12866155594819,-26.1946868860618,2.12866156579119,1.09456316972482e-08,0.1,1e-08
-1.97219147787524,-0.861257256802222,4.12197668407136,0.639820919812781,12.7894554253217,-6.53050497968083,12.7894554253217,-6.53050498318246,12.7894557914605,-6.53050423007091,1.09456316972482e-08,0.1,1e-08
